Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Cluster
37,0.6363636363636364,2,0,-0.4699604743083004,-0.11854402361042794,-0.7429018993538278,-0.4533480565445666,-0.4272933641581766,0.0,0
38,0.6363636363636364,1,0,0.9781479390175042,0.6691260862436464,-0.7429018993538278,1.2439636160196366,1.6097967817860295,0.33052884631275425,0
38,0.6363636363636364,2,0,-0.08509316770186336,0.002336448598130841,-0.7429018993538278,-0.0022493916378517956,0.11410905472803208,1.1458333343249198,0
39,0.6363636363636364,2,0,-0.3566911349520045,-0.5095507460239384,-0.7429018993538278,-0.3205863309279483,-0.26795456540733525,-0.8144230773146266,0
40,0.6363636363636364,1,0,0.0,0.0,-0.7429018993538278,0.0,0.0,2.9350961552572574,0
40,0.6363636363636364,2,0,0.0,0.0,-0.7429018993538278,0.0,0.0,3.7781989667202875,0
41,0.6363636363636364,2,0,-0.5249576510446076,-0.5652975897688146,-0.7429018993538278,-0.5178096321929145,-0.504659261457937,-0.5024038463953865,0
43,0.6363636363636364,1,0,0.23376623376623376,-0.4444990982128218,-0.7429018993538278,0.37148214602767327,0.5626565106333167,-1.067862426955703,0
43,0.6363636363636364,2,0,0.9578769057029927,-0.2409001475651746,-0.7429018993538278,1.2202041646256354,1.581281014711477,-0.9320913466019671,0
44,0.6363636363636364,1,0,0.49599096555618294,0.03619445810788654,-0.7429018993538278,0.678832820884889,0.9315345671631806,-0.33846153862426037,0
44,0.6363636363636364,2,0,-0.3442123094297007,-0.5091818330873914,-0.7429018993538278,-0.3059600391227277,-0.2504002909686832,-0.39663461557530516,0
45,0.6363636363636364,1,0,-0.5050254093732355,-0.5369322839809805,-0.7429018993538278,-0.4944472746940779,-0.4766200810197281,0.938701923528222,0
45,0.6363636363636364,2,0,-0.525974025974026,-0.5656665027053616,-0.7429018993538278,-0.5190009138784077,-0.5060890213669674,1.2824519236934864,0
46,0.6363636363636364,4,0,5.059006211180124,0.0,-0.7429018993538278,6.027091947906094,7.350441678755522,0.0,1
47,0.6363636363636364,1,0,-0.3541501976284585,-0.4736432202000328,-0.7429018993538278,-0.31760812671421557,-0.2643801656347591,-0.13976648396142619,0
47,0.6363636363636364,2,0,-0.1815923207227555,-0.17966060009837678,-0.7429018993538278,-0.11535496944383411,-0.021638705523806333,0.06971153885563043,0
48,0.6363636363636364,1,0,-0.5154714850367025,-0.4690932939826201,-0.7429018993538278,-0.5066910031283125,-0.4913148356403192,0.0,0
48,0.6363636363636364,2,0,-0.4971202710333145,-0.3192736514182653,-0.7429018993538278,-0.4851817504735762,-0.4654997261717133,0.0,0
49,0.6363636363636364,1,0,-0.1044042913608131,3.2299967207738973,-0.7429018993538278,-0.0248837436622204,0.08694361645645295,0.0,0
49,0.6363636363636364,2,0,-0.5238848108413325,-0.5464010493523529,-0.7429018993538278,-0.5165521681915608,-0.5031500704428492,0.0,0
50,0.6363636363636364,1,0,1.350197628458498,0.0,-0.7429018993538278,1.6800388952259662,2.1331683395972423,0.0,0
50,0.6363636363636364,2,0,3.9288537549407114,6.295007378258731,-0.7429018993538278,4.702452895953644,5.760628091019686,1.7042067315885607,1
52,0.6363636363636364,1,0,2.0599096555618295,0.9784800787014265,-0.7429018993538278,2.511884423279443,3.1315379116308044,-0.21153846164016277,1
52,0.6363636363636364,2,0,0.0,0.0,-0.7429018993538278,0.0,0.0,-0.15661982195029803,0
53,0.6363636363636364,1,0,-0.5254658385093167,-0.5655025414002296,-0.7429018993538278,-0.5184052730356611,-0.5053741414124523,-0.2379807693451831,0
53,0.6363636363636364,2,0,-0.5239412761151891,-0.5647237252008526,-0.7429018993538278,-0.5166183505074216,-0.5032295015489066,-0.4142628202712802,0
54,0.6363636363636364,1,0,4.563184641445511,0.0,-0.7429018993538278,5.445945032333051,6.65295713646682,0.0,1
0,0.6363636363636364,1,21,-0.5231507622811971,-0.5626332185604197,0.655570785196789,-0.5156917980853714,-0.502117466064105,0.621394231067978,0
2,0.6363636363636364,1,21,-0.5255787690570299,-0.5648057058534186,0.655570785196789,-0.5185376376673826,-0.5055330036245668,2.3137019241892793,0
2,0.6363636363636364,2,21,-0.525974025974026,-0.5655845220527955,0.655570785196789,-0.5190009138784077,-0.5060890213669674,2.6045673089445036,0
2,0.6363636363636364,3,21,-0.5259175607001694,-0.5655025414002296,0.655570785196789,-0.5189347315625469,-0.5060095902609103,2.1682692318116676,0
3,0.6363636363636364,1,21,-0.5120271033314512,-0.44507296278078373,0.655570785196789,-0.5026538818608081,-0.48646953817082705,0.0,0
5,0.6363636363636364,1,21,-0.5255223037831733,-0.5650926381373996,0.655570785196789,-0.5184714553515218,-0.5054535725185094,1.0180288466432832,0
7,0.6363636363636364,1,21,-0.5177865612648221,-0.5640678799803246,0.655570785196789,-0.5094044780786022,-0.49457151098866636,-0.9034455128141565,0
9,0.6363636363636364,4,21,-0.41823828345567476,0.0,0.655570785196789,-0.39272505521614065,-0.35453447100973656,0.0,0
11,0.6363636363636364,1,21,-0.5173913043478261,-0.5591080505000819,0.655570785196789,-0.5089412018675772,-0.49401549324626565,0.5156250002478965,0
13,0.6363636363636364,1,21,-0.5260304912478826,-0.5654205607476636,0.655570785196789,-0.5190670961942684,-0.5061684524730248,0.0,0
13,0.6363636363636364,2,21,-0.5259175607001694,-0.5646007542220036,0.655570785196789,-0.5189347315625469,-0.5060095902609103,0.0,0
13,0.6363636363636364,3,21,-0.5259175607001694,-0.5648466961797016,0.655570785196789,-0.5189347315625469,-0.5060095902609103,0.0,0
17,0.6363636363636364,1,21,-0.525974025974026,-0.5655845220527955,0.655570785196789,-0.5190009138784077,-0.5060890213669674,2.6045673089445036,0
17,0.6363636363636364,2,21,-0.5121964991530209,-0.5355796032136416,0.655570785196789,-0.5028524288083903,-0.48670783148899877,2.6045673089445036,0
17,0.6363636363636364,3,21,-0.5246188594014681,-0.5626332185604197,0.655570785196789,-0.5174125382977502,-0.5041826748215935,2.6045673089445036,0
20,0.6363636363636364,1,21,-0.5259175607001694,-0.5654615510739466,0.655570785196789,-0.5189347315625469,-0.5060095902609103,2.6045673089445036,0
20,0.6363636363636364,3,21,-0.525974025974026,-0.5655845220527955,0.655570785196789,-0.5190009138784077,-0.5060890213669674,2.6045673089445036,0
27,0.6363636363636364,2,21,-0.5259175607001694,-0.5657074930316446,0.655570785196789,-0.5189347315625469,-0.5060095902609103,-0.03966346155753055,0
27,0.6363636363636364,3,21,-0.49017504234895537,-0.559640924741761,0.655570785196789,-0.47704132562270674,-0.45572970012667174,-0.683092949487064,0
31,0.6363636363636364,1,21,-0.525974025974026,-0.5654205607476636,0.655570785196789,-0.5190009138784077,-0.5060890213669674,5.248798079446537,0
31,0.6363636363636364,3,21,-0.5260304912478826,-0.5656255123790785,0.655570785196789,-0.5190670961942684,-0.5061684524730248,5.248798079446537,0
32,0.6363636363636364,2,21,-0.5221908526256352,-0.5573454664699131,0.655570785196789,-0.5145666987157389,-0.5007671372611319,2.6045673089445036,0
33,0.6363636363636364,2,21,-0.5258046301524563,-0.5655025414002296,0.655570785196789,-0.5188023669308255,-0.5058507280487957,0.7536057695930798,0
34,0.6363636363636364,1,21,-0.5258046301524563,-0.5652565994425316,0.655570785196789,-0.5188023669308255,-0.5058507280487957,2.3401442318942998,0
35,0.6363636363636364,3,21,-0.5252399774138905,-0.5641088703066076,0.655570785196789,-0.5181405437722182,-0.5050564169882233,2.3401442318942998,0
38,0.6363636363636364,1,21,-0.5250141163184642,-0.5634940154123627,0.655570785196789,-0.5178758145087753,-0.5047386925639943,2.6045673089445036,0
38,0.6363636363636364,2,21,-0.5259175607001694,-0.5654615510739466,0.655570785196789,-0.5189347315625469,-0.5060095902609103,2.6045673089445036,0
38,0.6363636363636364,3,21,-0.5247882552230378,-0.5632070831283817,0.655570785196789,-0.5176110852453324,-0.5044209681397653,2.3137019241892793,0
40,0.6363636363636364,1,21,-0.2818746470920384,0.060542711919986884,0.655570785196789,-0.23289476241248513,-0.16270834988148045,2.943910258266303,0
40,0.6363636363636364,2,21,-0.03207227555053642,0.46663387440564025,0.655570785196789,0.05989580295537086,0.18869486331578875,2.9615384629622783,0
40,0.6363636363636364,3,21,-0.2834556747600226,0.07025741924905722,0.655570785196789,-0.23474786725658545,-0.16493242085108342,2.406250001156851,0
43,0.6363636363636364,1,21,-0.5258610954263128,-0.5655845220527955,0.655570785196789,-0.5188685492466862,-0.505930159154853,0.621394231067978,0
43,0.6363636363636364,2,21,-0.5258046301524563,-0.5656255123790785,0.655570785196789,-0.5188023669308255,-0.5058507280487957,-0.03966346155753055,0
43,0.6363636363636364,3,21,-0.5211180124223602,-0.5618953926873258,0.655570785196789,-0.5133092347143852,-0.4992579462460441,-0.4296875002065806,0
44,0.6363636363636364,1,21,-0.5258046301524563,-0.5655025414002296,0.655570785196789,-0.5188023669308255,-0.5058507280487957,0.7536057695930798,0
46,0.6363636363636364,1,21,-0.44449463579898363,6.838047220855878,0.655570785196789,-0.42349983209137865,-0.3914699353263573,0.0,2
48,0.6363636363636364,1,21,-0.525691699604743,-0.5643958025905886,0.655570785196789,-0.518670002299104,-0.5056918658366812,5.248798079446537,0
48,0.6363636363636364,2,21,-0.5260304912478826,-0.5655025414002296,0.655570785196789,-0.5190670961942684,-0.5061684524730248,0.0,0
49,0.6363636363636364,1,21,-0.5157538114059853,-0.411296933923594,0.655570785196789,-0.507021914707616,-0.49171199117060543,0.0,0
49,0.6363636363636364,2,21,-0.5258610954263128,-0.5625512379078538,0.655570785196789,-0.5188685492466862,-0.505930159154853,0.0,0
51,0.6363636363636364,1,21,-0.5256352343308865,-0.5648466961797016,0.655570785196789,-0.5186038199832433,-0.505612434730624,2.6045673089445036,0
52,0.6363636363636364,1,21,-0.5255223037831733,-0.5654615510739466,0.655570785196789,-0.5184714553515218,-0.5054535725185094,-0.1718750000826322,0
52,0.6363636363636364,2,21,-0.5114624505928854,-0.5552549598294803,0.655570785196789,-0.5019920587022009,-0.4856752271102545,-0.3701923078702848,0
52,0.6363636363636364,3,21,-0.5107284020327498,-0.5614854894244958,0.655570785196789,-0.5011316885960114,-0.48464262273151026,-0.6346153849204882,0
0,0.6363636363636364,2,2,3.2605872388481085,1.601574028529267,1.6662691129821812,3.9191851877419404,4.820560950832145,-0.268340456018433,1
1,0.6363636363636364,1,2,-0.209373235460192,-0.3743236596163306,1.6662691129821812,-0.14791666884731175,-0.06071880970397281,-0.276175213954892,0
3,0.6363636363636364,4,2,2.471202710333145,0.0,1.6662691129821812,2.9939564120089783,3.710114088151805,0.0,1
5,0.6363636363636364,4,2,-0.3308300395256917,-0.25340219708148876,1.6662691129821812,-0.29027483026373535,-0.23157511883311524,1.4313123231640925,0
8,0.6363636363636364,1,2,-0.48328627893845283,-0.5511969175274635,1.6662691129821812,-0.4689670830876981,-0.4460391051876873,-0.5685096156579373,0
9,0.6363636363636364,4,2,0.598531902879729,0.0,1.6662691129821812,0.7990199064879693,1.0757814557631447,0.0,0
11,0.6363636363636364,1,2,-0.48255223037831735,-0.5503361206755206,1.6662691129821812,-0.46810671298150863,-0.4450065008089431,-0.5648370726273255,0
13,0.6363636363636364,4,2,0.6168831168831169,0.21273979340875554,1.6662691129821812,0.8205291591427055,1.1015965652317505,-0.2355324073247752,0
15,0.6363636363636364,4,2,0.49621682665160927,6.058370224626988,1.6662691129821812,0.6790975501483321,0.9318522915874097,0.0,2
16,0.6363636363636364,2,2,-0.39774138904573686,-0.5018035743564518,1.6662691129821812,-0.36870087455869677,-0.3257009795109552,-0.5456268497815514,0
21,0.6363636363636364,1,2,3.4223037831733483,0.0,1.6662691129821812,4.108731340367062,5.048051638580105,0.0,1
23,0.6363636363636364,2,2,-0.2435347261434218,-0.44019511395310706,1.6662691129821812,-0.18795696994305153,-0.10877462886860842,-0.6271425587149724,0
24,0.6363636363636364,1,2,1.2546583850931676,3.48331693720282,1.6662691129821812,1.5680584167896163,1.998770908148377,2.5903668100194066,2
25,0.6363636363636364,2,2,1.0653867871259175,0.2957042138055419,1.6662691129821812,1.3462152940244596,1.7325178406444788,-0.4296875002065806,0
26,0.6363636363636364,1,2,-0.33308865047995484,0.2608214461387113,1.6662691129821812,-0.29292212289816444,-0.23475236307540523,0.0,0
27,0.6363636363636364,2,2,0.11818181818181818,-0.23602229873749794,1.6662691129821812,0.23600694546076517,0.40006103653412817,-0.4911413813659334,0
29,0.6363636363636364,1,2,-0.1891022021456804,-0.42777504508935893,1.6662691129821812,-0.12415721745331075,-0.032203042629420434,-0.6402815933366738,0
31,0.6363636363636364,4,2,-0.055279503105590065,2.7287260206591246,1.6662691129821812,0.032694871136612055,0.1560486787262595,0.0,0
32,0.6363636363636364,2,2,0.30965556182947485,-0.08353828496474831,1.6662691129821812,0.4604311785444902,0.6694119171742593,-0.4504985760579321,0
36,0.6363636363636364,2,2,1.2225296442687748,0.617519265453353,1.6662691129821812,1.5304006790648625,1.9535746088018027,-0.1669782760418165,0
37,0.6363636363636364,4,2,5.282382834556747,0.0,1.6662691129821812,6.28890918945113,7.664671134317999,0.0,1
39,0.6363636363636364,2,2,0.0,7.040498442367602,1.6662691129821812,0.0,0.0,-0.5200320510913616,2
40,0.6363636363636364,0,2,8.198418972332016,8.01545335300869,1.6662691129821812,9.70676252744665,0.0,0.5131766382274887,1
40,0.6363636363636364,3,2,0.0,0.0,1.6662691129821812,0.0,0.0,2.214034764886555,0
40,0.6363636363636364,5,2,0.0,0.0,1.6662691129821812,0.0,0.0,1.3666755708493632,0
43,0.6363636363636364,1,2,0.16357989836250705,-0.2238071815051648,1.6662691129821812,0.2892175274127896,0.46392364580415624,-0.5180733622683046,0
44,0.6363636363636364,1,2,-0.2306041784302654,-0.44048204623708803,1.6662691129821812,-0.17280121961094505,-0.09058490558149843,-0.5547799563965289,0
46,0.6363636363636364,4,2,1.1994353472614343,0.0,1.6662691129821812,1.5033321118778253,1.9210872864243878,0.0,0
48,0.6363636363636364,4,2,-0.22665160926030492,0.6310460731267421,1.6662691129821812,-0.1681684575006942,-0.08502472815749097,0.0,0
49,0.6363636363636364,4,2,-0.3500846979107849,0.61747827512707,1.6662691129821812,-0.31284299997224324,-0.2586611259986371,0.0,0
50,0.6363636363636364,4,2,-0.5177300959909655,-0.5630431218232497,1.6662691129821812,-0.5093382957627415,-0.4944920798826092,-0.5316792583084997,0
51,0.6363636363636364,4,2,0.42653867871259177,0.28623544843416954,1.6662691129821812,0.5974285723761951,0.8338343067127644,0.17726139599868326,0
52,0.6363636363636364,2,2,2.9442687747035574,1.0666912608624364,1.6662691129821812,3.5484318542901487,4.375587894699436,-0.5014245013228003,1
53,0.6363636363636364,2,2,0.4782044042913608,0.44490900147565177,1.6662691129821812,0.6579853913887601,0.9065137687551474,0.408269230965514,0
0,0.6363636363636364,2,17,0.5020892151326934,0.4173225118871946,0.0,0.6859805109978476,0.9401131266173637,0.34975961615373047,0
1,0.6363636363636364,1,17,-0.45957086391869,-0.5033202164289228,0.0,-0.44117051042619276,-0.41267804064364283,0.1163461539020896,0
3,0.6363636363636364,1,17,-0.11592320722755506,3.3119773733398916,0.0,-0.0383849360978087,0.07073967082077418,0.0,0
5,0.6363636363636364,2,17,-0.46821005081874645,-0.5342679127725857,0.0,-0.451296404752884,-0.42483099987040185,-0.35697115401777463,0
7,0.6363636363636364,2,17,0.06459627329192547,0.041441219872110184,0.0,0.1731999277089354,0.32468091688579886,0.48389423100187207,0
8,0.6363636363636364,2,17,-0.5220214568040655,-0.5631660928020987,0.0,-0.5143681517681568,-0.50052884394296,-0.03437500001652647,0
10,0.6363636363636364,4,17,-0.49892715979672503,-0.48885063125102474,0.0,-0.4872995845811195,-0.46804152156554524,3.5802884632597545,0
11,0.6363636363636364,1,17,-0.11643139469226425,-0.20548450565666504,0.0,-0.03898057694055523,0.07002479086625892,0.18509615393514225,0
12,0.6363636363636364,2,17,-0.43184641445511013,-0.46228889981964255,0.0,-0.4086749933385759,-0.37367736756953357,0.7944711543483033,0
13,0.6363636363636364,4,17,-0.3950875211744777,-0.46966715855058205,0.0,-0.3655903057132426,-0.3219677175262645,0.25721153918615924,0
15,0.6363636363636364,1,17,0.03540372670807453,2.147524184292507,0.0,0.13898367040893955,0.2836150350542012,0.0,0
16,0.6363636363636364,2,17,-0.42117447769621685,-0.48462862764387604,0.0,-0.3961665356408985,-0.3586648885247135,0.0661057692625509,0
21,0.6363636363636364,1,17,-0.14929418407679276,2.2405722249549105,0.0,-0.07749868477149824,0.02379588714093998,0.0,0
23,0.6363636363636364,2,17,-0.5208356860530774,-0.5635759960649287,0.0,-0.5129783231350815,-0.49886079071575784,-0.5618990387316822,0
24,0.6363636363636364,1,17,0.4988706945228684,1.1403508771929824,0.0,0.6822081189937862,0.9355855535721005,1.6081730772154677,0
25,0.6363636363636364,2,17,-0.4551665725578769,-0.5088949008034104,0.0,-0.4360082897890561,-0.4064824143711774,0.38530219742081834,0
26,0.6363636363636364,1,17,-0.27368718238283457,0.514387604525332,0.0,-0.2232983266126797,-0.15119083950317935,0.0,0
31,0.6363636363636364,2,17,-0.4949745906267645,-0.3633792424987703,0.0,-0.4826668224708686,-0.4624813441415378,0.0,0
36,0.6363636363636364,2,17,-0.3950310559006211,-0.38153795704213805,0.0,-0.3655241233973819,-0.3218882864202073,1.0168269234455898,0
37,0.6363636363636364,3,17,0.18306041784302654,5.292629939334317,0.0,0.31205042638474045,0.4913273773939072,0.0,2
37,0.6363636363636364,5,17,-0.16730660643704123,1.2428266929004754,0.0,-0.09861084353107016,-0.0015426356913223833,0.0,0
39,0.6363636363636364,2,17,0.03116883116883117,-0.18765371372356124,0.0,0.13401999671938505,0.27765770209990753,-0.1850961539351424,0
40,0.6363636363636364,0,17,1.369734613212874,2.6661747827512707,0.0,1.7029379765137778,2.1606515022930504,2.0120192319769323,0
40,0.6363636363636364,2,17,0.24652738565782045,2.0341039514674537,0.0,0.38643934941219754,0.580607940602255,2.044471154348303,0
40,0.6363636363636364,5,17,3.081084133258046,6.08575176258403,0.0,3.7087916056206898,4.56804946467615,1.7584134623838523,1
43,0.6363636363636364,2,17,-0.39209486166007906,-0.4753238235776357,0.0,-0.3620826429726241,-0.31775786890523033,0.009615384259430372,0
44,0.6363636363636364,2,17,-0.36098249576510444,-0.4518773569437613,0.0,-0.3256161869333635,-0.2739913294676862,0.10841346159058349,0
45,0.6363636363636364,1,17,-0.4212309429700734,-0.42138055418921133,0.0,-0.3962327179567592,-0.3587443196307708,1.4783653850857523,0
46,0.6363636363636364,4,17,-0.5192546583850932,-0.5510329562223315,0.0,-0.5111252182909811,-0.49663671974615486,2.1682692318116676,0
48,0.6363636363636364,1,17,-0.26002258610954265,0.07980816527299557,0.0,-0.20728220617438378,-0.1319685118373251,3.5228365407561713,0
49,0.6363636363636364,1,17,-0.2207227555053642,0.8904738481718314,0.0,-0.16121931433531783,-0.07668446202147987,0.0,0
50,0.6363636363636364,2,17,-0.48097120271033317,-0.5333661255943597,0.0,-0.4662536081374083,-0.44278242983934013,0.03305288463127531,0
51,0.6363636363636364,4,17,-0.3765104460756635,0.1103869486801115,0.0,-0.34381632379506344,-0.29583488363342964,0.0,0
53,0.6363636363636364,2,17,-0.5001129305477131,-0.529472044597475,0.0,-0.4886894132141948,-0.46970957479274744,0.8012019234621162,0
0,0.6363636363636364,4,6,-0.42241671372106154,-0.4306033776028857,0.0,-0.3976225465898344,-0.360412372857973,1.176682692873405,0
3,0.6363636363636364,4,6,-0.38898927159796726,0.5398835874733563,0.0,-0.35844261560028406,-0.3133891580720817,0.0,0
5,0.6363636363636364,4,6,-0.48125352907961605,-0.5525495982948024,0.0,-0.4665845197167119,-0.4431795853696264,-0.8197115388556306,0
7,0.6363636363636364,4,6,2.6499717673630716,0.5823905558288244,0.0,3.2034896240240394,3.9615929699290553,-0.7469951926668246,1
9,0.6363636363636364,4,6,0.9515527950310559,0.0,0.0,1.212791745249234,1.572384730833065,0.0,0
17,0.6363636363636364,1,6,-0.5102766798418973,-0.5391457616002623,0.0,-0.5006022300691256,-0.4840071738830523,1.7187500008263221,0
17,0.6363636363636364,2,6,-0.45511010728402035,-0.4502787342187244,0.0,-0.4359421074731954,-0.4064029832651201,1.5997596161537309,0
32,0.6363636363636364,2,6,-0.22428006775832862,-0.37584030168880145,0.0,-0.16538880023454364,-0.08168862170308655,-0.2512019231976933,0
34,0.6363636363636364,1,6,-0.5150762281197063,-0.5581652729955731,0.0,-0.5062277269172873,-0.4907588178979185,-0.33713942323900936,0
40,0.6363636363636364,1,6,1.010841332580463,2.3559190031152646,0.0,1.2822831769029974,1.6557873921931763,2.121995193327882,0
40,0.6363636363636364,2,6,0.11202710333145116,0.7343007050336121,0.0,0.22879307303194596,0.39140304597388803,2.412860578083106,0
46,0.6363636363636364,4,6,-0.47470355731225294,1.3672733234956551,0.0,-0.45890737107686763,-0.43396557706698546,0.0,0
48,0.6363636363636364,4,6,-0.5229813664596273,-0.5610755861616659,0.0,-0.5154932511377891,-0.5018791727459333,1.8245192316464036,0
54,0.6363636363636364,4,6,-0.47859966120835684,-0.4965568125922282,0.0,-0.46347395087125776,-0.43944632338493567,1.3882211545135679,0
0,0.6363636363636364,4,12,0.0,0.0,-0.26610534560407256,0.0,0.0,0.0,0
1,0.6363636363636364,1,12,0.0,0.0,-0.26610534560407256,0.0,0.0,-0.2458155272816421,0
2,0.6363636363636364,1,12,0.0,0.0,-0.26610534560407256,0.0,0.0,0.7445597173050769,0
2,0.6363636363636364,3,12,-0.23466967814793901,-0.34804886046892936,-0.26610534560407256,-0.17756634635291743,-0.09630394521762033,0.11017628166354615,0
5,0.6363636363636364,4,12,1.8105025409373237,0.5481636333825217,-0.26610534560407256,2.2195571341226117,2.7806907161759358,-0.45745192329685186,0
6,0.6363636363636364,4,12,0.29994353472614343,-0.49344154779472044,-0.26610534560407256,0.4490478202164451,0.6557497669324125,-1.2182348901289592,0
7,0.6363636363636364,4,12,3.170807453416149,1.4042465978029186,-0.26610534560407256,3.813955305523385,4.694265492201119,-0.15997596161537306,1
8,0.6363636363636364,1,12,-0.12377188029361942,-0.3778898180029513,-0.26610534560407256,-0.04758427800244971,0.05969874707881653,-0.509329212384293,0
9,0.6363636363636364,4,12,0.0,0.0,-0.26610534560407256,0.0,0.0,0.0,0
10,0.6363636363636364,4,12,-0.4681535855448899,-0.5502951303492376,-0.26610534560407256,-0.4512302224370233,-0.4247515687643446,-0.8792067311919264,0
11,0.6363636363636364,1,12,0.0,0.0,-0.26610534560407256,0.0,0.0,2.6556490402190622,0
11,0.6363636363636364,2,12,0.9178430265386787,0.22429906542056074,-0.26610534560407256,1.17328090268038,1.5249643605168874,-0.3701923078702848,0
12,0.6363636363636364,1,12,4.3612648221343875,0.23868666994589277,-0.26610534560407256,5.209277070815091,6.368911501206098,-1.0460576928106047,1
12,0.6363636363636364,2,12,-0.04217955957086392,-0.4217084767994753,-0.26610534560407256,0.04804916841630073,0.1744766953315412,-0.8146749085647477,0
12,0.6363636363636364,3,12,-0.27363071710897796,-0.5111903590752582,-0.26610534560407256,-0.223232144296819,-0.1511114083971221,-1.0010302200726107,0
13,0.6363636363636364,1,12,4.151722190852626,5.820995245122151,-0.26610534560407256,4.963674496655933,6.0741426666276475,0.9861157167000556,1
13,0.6363636363636364,2,12,0.057086391869000566,0.3122233152975898,-0.26610534560407256,0.1643976796994587,0.3141165797801848,1.3455066578584163,0
13,0.6363636363636364,3,12,-0.12156973461321287,0.01791277258566978,-0.26610534560407256,-0.04500316768388139,0.06279656021504927,1.3448557698773347,0
14,0.6363636363636364,4,12,-0.21078486730660645,-0.3649368748975242,-0.26610534560407256,-0.14957122674382992,-0.06270458735540403,0.05141559846221887,0
15,0.6363636363636364,4,12,0.6488989271597967,0.0,-0.26610534560407256,0.8580545322357377,1.146634002366211,0.0,0
16,0.6363636363636364,2,12,0.0,0.0,-0.26610534560407256,0.0,0.0,-0.3861678683346961,0
17,0.6363636363636364,1,12,0.0,0.0,-0.26610534560407256,0.0,0.0,0.08593750004131603,0
17,0.6363636363636364,2,12,-0.33517786561264823,-0.2542629939334317,-0.26610534560407256,-0.2953708685850113,-0.23769131399952342,1.6063701930799859,0
17,0.6363636363636364,3,12,9.156352343308866,7.591449417937366,-0.26610534560407256,0.0,0.0,0.16105769262550843,2
19,0.6363636363636364,1,12,2.149407114624506,0.7761108378422692,-0.26610534560407256,2.6167833939186953,3.257436214731544,-0.383413461722795,1
19,0.6363636363636364,2,12,6.574872953133823,2.6836366617478276,-0.26610534560407256,7.803822399503168,9.482849151968427,-0.5847818046080682,1
20,0.6363636363636364,1,12,4.694974590626765,5.706386292834891,-0.26610534560407256,5.600414557551987,6.838349338004439,1.1059106337047648,1
20,0.6363636363636364,2,12,0.0,0.0,-0.26610534560407256,0.0,0.0,0.05354567310266616,0
20,0.6363636363636364,3,12,-0.41078486730660646,-0.3921134612231513,-0.26610534560407256,-0.38398898952252475,-0.3440495650101797,1.405408654521831,0
23,0.6363636363636364,2,12,-0.3965556182947487,-0.5333661255943597,-0.26610534560407256,-0.3673110459256215,-0.32403292628375296,-0.8770032051091361,0
24,0.6363636363636364,1,12,0.0,0.0,-0.26610534560407256,0.0,0.0,4.300652474783967,0
24,0.6363636363636364,2,12,5.129249011857707,0.0,-0.26610534560407256,6.109422748836838,7.44925397469074,3.5818750017220555,1
24,0.6363636363636364,3,12,0.801863354037267,3.0523036563371044,-0.26610534560407256,1.0373424259024469,1.3618128686752982,3.5819156818903446,2
26,0.6363636363636364,4,12,-0.5255787690570299,-0.5658304640104935,-0.26610534560407256,-0.5185376376673826,-0.5055330036245668,-1.3617788468085474,0
27,0.6363636363636364,1,12,0.0,4.656173143138219,-0.26610534560407256,0.0,0.0,-1.0126201929147214,2
27,0.6363636363636364,2,12,-0.2933370976849238,-0.5376701098540745,-0.26610534560407256,-0.24632977253221267,-0.178832864411102,-1.1155348563055456,0
27,0.6363636363636364,3,12,-0.48413325804630153,-0.557427447122479,-0.26610534560407256,-0.469959817825609,-0.447230571778546,-0.9871794880947977,0
29,0.6363636363636364,1,12,-0.2751552795031056,-0.5264797507788161,-0.26610534560407256,-0.22501906682505862,-0.1532560482606678,-1.0875836130228769,0
31,0.6363636363636364,1,12,6.135290796160361,0.0,-0.26610534560407256,7.288593070527409,8.864477991312743,0.0,1
31,0.6363636363636364,2,12,0.7088085827216262,0.0,-0.26610534560407256,0.9282739693639689,1.230910405892952,0.0,0
31,0.6363636363636364,3,12,-0.2070016939582157,2.2284390883751435,-0.26610534560407256,-0.14513701158116124,-0.057382703249568345,0.0,0
32,0.6363636363636364,2,12,0.060191981931112366,-0.2543449745859977,-0.26610534560407256,0.16803770707179866,0.3184852906133335,-0.434742646723434,0
34,0.6363636363636364,1,12,2.8520045172219084,1.8178799803246435,-0.26610534560407256,3.4402899501737205,4.245797467401892,-0.2913942309093242,1
37,0.6363636363636364,1,12,0.7849802371541502,8.60981308411215,-0.26610534560407256,1.0175539134600895,1.3380629679641807,0.0,2
37,0.6363636363636364,2,12,-0.21230942970073405,3.6961797015904247,-0.26610534560407256,-0.15135814927206956,-0.0648492272189498,0.0,2
37,0.6363636363636364,3,12,-0.4298136645962733,0.39785210690277095,-0.26610534560407256,-0.4062924299675897,-0.3708178477514726,0.0,0
38,0.6363636363636364,1,12,0.0,0.0,-0.26610534560407256,0.0,0.0,1.1862313036953034,0
38,0.6363636363636364,2,12,1.8618859401468097,2.209460567306116,-0.26610534560407256,2.2797830415558735,2.852973022688032,0.8659855773394162,1
38,0.6363636363636364,3,12,-0.07989836250705816,-0.0028693228398098047,-0.26610534560407256,0.0038393814213350743,0.12141671648529899,1.0066964284887963,0
